IP, IX_country, MM_country, IP_country, IP2_country, IX_city, MM_city, IP_city, IP2_city, IX_lat, MM_lat, IP_lat, ip2_lat, IX_long, MM_long, IP_long, IP2_long, IXMM_distance, IXIP_distance, IXIP2_distance, MMIP_distance, MMIP2_distance, IPIP2_distance, IXMMIPIP2_distance_agreement, IXMMIPIP2_country_agreement
64.125.13.69,US,US,NL,US,Louisville,,Amsterdam,Louisville,39.9469,37.751,52.374,39.96642,-105.2142,-97.822,4.8897,-105.1542,7.7114588535503,110.80298556275,0.063095407122866,103.74741175514,7.6595850159392,110.74117557921,0,0
64.125.29.119,US,US,GB,US,Louisville,,London,New York City,39.9469,37.751,51.5085,40.71427,-105.2142,-97.822,-0.1257,-74.00597,7.7114588535503,105.72257765875,31.21766289218,98.660203932183,23.999671957212,74.664648238412,0,0
54.239.42.200,US,US,US,US,Seattle,,Ashburn,Seattle,47.6344,37.751,39.0437,47.6275,-122.3422,-97.822,-77.4875,-122.3462,26.437129261703,45.669948966251,0.0079755877526329,20.375548177656,26.438260871131,45.672580265735,0,1
108.174.15.75,US,US,US,US,Mountain View,,Sunnyvale,Sunnyvale,37.4192,37.751,37.3886,37.36889,-122.0574,-97.822,-122.0177,-122.03528,24.237671183511,0.050124345382256,0.054958079478814,24.198413837481,24.216294853063,0.026410992029829,1,1
24.215.101.161,CA,CA,CA,CA,Charlottetown,Wolfville,Truro,Halifax,46.2716,45.0834,45.3668,44.656353,-63.0165,-64.3655,-63.2654,-63.59608,1.797670781873,0.93841049120308,1.7160815386831,1.1360174162397,0.87998652069733,0.78363524819204,1,1
216.6.87.146,US,US,US,US,Sterling,,Ashburn,Ashburn,39.014693,37.751,39.0437,39.03408,-77.457883,-97.822,-77.4875,-77.4885,20.403288489553,0.041455671964161,0.036238880473884,20.375548177656,20.373942096129,0.0096718353997561,1,1
209.51.161.113,US,US,US,US,Sugarcreek,,Ashburn,New York City,40.4855,37.751,39.0373,40.71427,-81.6751,-97.822,-77.4805,-74.00597,16.376808903446,4.4375615376015,7.6725413436358,20.382129180731,23.999671957212,3.8580548339545,1,1
209.51.172.214,US,US,US,US,Fremont,Montgomery,Montgomery,Montgomery,37.5497,32.3151,32.3668,32.36681,-121.9621,-86.2449,-86.3,-86.29997,36.098745310606,36.036756635691,36.036784885572,0.075557263052596,0.075542233220895,3.162277659824E-5,0,1
66.46.210.98,CA,CA,CA,CA,Ottawa,Ottawa,Ottawa,Toronto,45.4677,45.4225,45.4112,43.645664,-75.5399,-75.7026,-75.6981,-79.387695,0.16886186662477,0.16798657684469,4.2573867039912,0.012163058825807,4.0910965925924,4.0902602156001,1,1
209.66.92.129,US,US,US,US,Lansing,,Mesa,Dulles,41.5674,37.751,33.4223,38.951668,-87.5601,-97.822,-111.8226,-77.44806,10.948584409411,25.593193631511,10.444874669302,14.654502517998,20.409287953523,34.816417258113,0,1
184.105.64.98,US,US,US,US,Fremont,,Belle Plaine,Fremont,37.567,37.751,44.6227,37.51798,-121.9829,-97.822,-93.7686,-121.92949,24.161600625993,29.083150224486,0.07249543778749,7.9781145924335,24.108616144866,29.043291340179,0,1
184.105.65.126,US,US,SE,US,Fremont,,Stockholm,Fremont,37.5497,37.751,59.3294,37.51798,-121.9621,-97.822,18.0687,-121.92949,24.140939287857,141.714432154,0.045492532354227,117.88249103684,24.108616144866,141.68708919903,0,0
184.105.65.158,US,US,US,US,Fremont,,Rochester,Fremont,37.5497,37.751,44.0216,37.51798,-121.9621,-97.822,-92.4699,-121.92949,24.140939287857,30.193962152225,0.045492532354227,8.2441129765427,24.108616144866,30.168932962114,0,1
207.35.48.65,CA,CA,CA,CA,Burlington,Laval,Toronto,Saint-Jerome,43.4342,45.5771,43.7001,45.78036,-79.8701,-73.6873,-79.4163,-74.00365,6.5436256196393,0.52596316410942,6.318204044513,6.0286457849172,0.37602120964116,5.7986430904221,1,1
216.218.158.118,US,US,US,US,Fremont,,Fremont,Fremont,37.5497,37.751,37.5176,37.51798,-121.9621,-97.822,-121.9287,-121.92949,24.140939287857,0.046324615486801,0.045492532354227,24.107829857745,24.108616144866,0.00087664131775311,1,1
216.66.41.110,US,US,US,CA,Fremont,,New York City,Toronto,37.5497,37.751,40.7143,43.70011,-121.9621,-97.822,-74.006,-79.4163,24.140939287857,48.0604017916,42.988052303031,23.999645890929,19.343259866995,6.1795151465224,0,0
216.66.41.174,US,US,US,CA,Fremont,,Ashburn,Toronto,37.5497,37.751,39.0373,43.70011,-121.9621,-97.822,-77.4805,-79.4163,24.140939287857,44.50646798298,42.988052303031,20.382129180731,19.343259866995,5.0486749485484,0,0
54.239.42.205,US,US,US,US,Seattle,,Ashburn,Seattle,47.6344,37.751,39.0437,47.6275,-122.3422,-97.822,-77.4875,-122.3462,26.437129261703,45.669948966251,0.0079755877526329,20.375548177656,26.438260871131,45.672580265735,0,1
206.223.123.37,US,US,US,US,Redwood City,,Los Angeles,Los Angeles,37.5331,37.751,34.0559,34.05223,-122.2471,-97.822,-118.2666,-118.24368,24.42607194004,5.2853855195246,5.3050756501015,20.775837724867,20.753937301999,0.023211964587255,1,1
38.142.64.249,US,US,US,US,Northbrook,Detroit,Chicago,Chicago,42.1197,42.3575,41.8426,41.85003,-87.8445,-83.2162,-87.6306,-87.65005,4.6344050028024,0.35005373873164,0.33246460172476,4.4443277748159,4.4627963905381,0.02082084052097,1,1
64.125.25.166,US,US,US,US,Louisville,,Thousand Oaks,Phoenix,39.9469,37.751,34.1706,33.44838,-105.2142,-97.822,-118.8376,-112.07404,7.7114588535503,14.797387244037,9.4492416106267,21.318412406181,14.887349765019,6.8020104088424,1,1
199.212.172.198,CA,CA,CA,CA,Toronto,,Toronto,Toronto,43.6404,43.6319,43.6404,43.645664,-79.3995,-79.3716,-79.3995,-79.387695,0.029166076184501,0,0.012925467921905,0.029166076184501,0.021177741168492,0.012925467921905,1,1
38.140.125.81,US,US,US,US,Suwanee,Atlanta,Atlanta,Atlanta,34.0535,33.8019,33.7525,33.749,-84.0659,-84.3861,-84.3888,-84.38798,0.40722303471194,0.44143562384566,0.44323332049836,0.04947373040312,0.052933395885774,0.0035947739845469,1,1
72.142.83.142,CA,CA,CA,CA,Georgetown,Milton,Kitchener,Montreal,43.6501,43.5142,43.4254,45.50884,-79.9163,-79.8845,-80.5112,-73.58781,0.13957094969943,0.63592145741435,6.5958092807251,0.63295997503792,6.6050657593774,7.2300796209793,1,1
207.35.48.0,CA,CA,CA,CA,,Laval,Toronto,Saint-Jerome,43.6425,45.5771,43.7001,45.78036,-79.3872,-73.6873,-79.4163,-74.00365,6.0192638395405,0.06453347968303,5.7924999768753,6.0286457849172,0.37602120964116,5.7986430904221,1,1
54.239.42.209,US,US,US,US,Seattle,,Ashburn,Seattle,47.6344,37.751,39.0437,47.6275,-122.3422,-97.822,-77.4875,-122.3462,26.437129261703,45.669948966251,0.0079755877526329,20.375548177656,26.438260871131,45.672580265735,0,1
209.51.161.0,US,US,US,US,Sugarcreek,,Millersburg,New York City,40.4855,37.751,40.5545,40.71427,-81.6751,-97.822,-81.9179,-74.00597,16.376808903446,0.25241402496692,7.6725413436358,16.149303671057,23.999671957212,7.9135429977855,1,1
207.35.3.138,CA,CA,CA,CA,Toronto,Belleville,Ottawa,Toronto,43.7122,44.1742,45.4112,43.70011,-79.2843,-77.3701,-75.6981,-79.4163,1.9691636905042,3.9683033452598,0.13255251072689,2.0798444653387,2.1004037155033,4.0930233603169,1,1
52.95.218.94,US,US,US,US,Seattle,Ashburn,Virginia Beach,Ashburn,47.6344,39.0481,36.7754,39.04372,-122.3422,-77.4728,-75.9633,-77.48749,45.68355945031,47.63318429635,45.669955025668,2.7283246764269,0.015329073683677,2.7328429846041,0,1
54.240.201.228,US,US,US,US,Seattle,,Seattle,Seattle,47.6103,37.751,47.6114,47.6275,-122.3341,-97.822,-122.3305,-122.3462,26.42061397659,0.0037643060449496,0.021029740844803,26.417684614856,26.438260871131,0.02248777445635,0,1
184.105.213.54,US,US,US,US,Sammamish,,Houston,Fremont,47.6206,37.751,29.7633,37.51798,-122.0227,-97.822,-95.3633,-121.92949,26.135854389134,32.087486215813,10.10304998347,8.35754491343,24.108616144866,27.674853441681,0,1
184.105.222.109,US,US,US,US,Miami,,Miami,Fremont,25.79,37.751,25.7743,37.51798,-80.22,-97.822,-80.1937,-121.92949,21.281351578319,0.030629724125423,43.326978557713,21.311928673398,24.108616144866,43.356547220305,1,1
67.231.221.5,CA,CA,CA,CA,Toronto,,Toronto,Toronto,43.6655,43.6319,43.6827,43.67161,-79.4204,-79.3716,-79.373,-79.37995,0.059248628676114,0.050424200539022,0.040908857231663,0.050819287677018,0.040578400658476,0.013087803482623,1,1
67.231.221.1,CA,CA,CA,CA,Toronto,,Toronto,Toronto,43.6655,43.6319,43.6827,43.67161,-79.4204,-79.3716,-79.373,-79.37995,0.059248628676114,0.050424200539022,0.040908857231663,0.050819287677018,0.040578400658476,0.013087803482623,1,1
140.222.227.34,US,US,US,US,Purchase,,New York City,Los Angeles,41.0387,37.751,40.7143,34.05223,-73.7173,-97.822,-74.006,-118.24368,24.327875644618,0.43426149955989,45.071157950127,23.999645890929,20.753937301999,44.736512028401,1,1
54.240.243.89,US,US,US,US,Seattle,,Seattle,Seattle,47.6103,37.751,47.6114,47.6275,-122.3341,-97.822,-122.3305,-122.3462,26.42061397659,0.0037643060449496,0.021029740844803,26.417684614856,26.438260871131,0.02248777445635,0,1
96.34.2.212,US,US,US,US,Ashburn,Ashburn,Saint Cloud,Riverside,39.0481,39.0481,45.5608,33.95335,-77.4728,-77.4728,-94.1625,-117.39616,0,17.91539414526,40.247125999903,17.91539414526,40.247125999903,25.971828054608,1,1
96.34.3.139,US,US,US,US,Ashburn,Ashburn,Ashburn,Dallas,39.0481,39.0481,39.0437,32.78306,-77.4728,-77.4728,-77.4875,-96.80667,0,0.015344380078703,20.323613246136,0.015344380078703,20.323613246136,20.308272765021,1,1
96.34.0.29,US,US,US,US,Ashburn,Ashburn,San Luis Obispo,Ashburn,39.0481,39.0481,35.2828,39.04372,-77.4728,-77.4728,-120.6596,-77.48749,0,43.350630656658,0.015329073683677,43.350630656658,0.015329073683677,43.335615849997,0,1
96.34.0.0,US,US,US,US,Ashburn,Ashburn,San Jose,Ashburn,39.0481,39.0481,37.3394,39.04372,-77.4728,-77.4728,-121.895,-77.48749,0,44.455050427707,0.015329073683677,44.455050427707,0.015329073683677,44.440203094299,0,1
96.34.3.1,US,US,US,US,Ashburn,Ashburn,San Jose,Dallas,39.0481,39.0481,37.3394,32.78306,-77.4728,-77.4728,-121.895,-96.80667,0,44.455050427707,20.323613246136,44.455050427707,20.323613246136,25.498716367388,0,1
96.34.0.22,US,US,US,US,Ashburn,Ashburn,Riverside,Ashburn,39.0481,39.0481,33.9534,39.04372,-77.4728,-77.4728,-117.3962,-77.48749,0,40.247159348829,0.015329073683677,40.247159348829,0.015329073683677,40.232033152284,0,1
96.34.3.69,US,US,US,US,Ashburn,Ashburn,Dallas,Dallas,39.0481,39.0481,32.7831,32.78306,-77.4728,-77.4728,-96.8067,-96.80667,0,20.323629454652,20.323613246136,20.323629454652,20.323613246136,5.0000000004502E-5,1,1
52.95.218.90,US,US,US,US,Seattle,Ashburn,Virginia Beach,Ashburn,47.6344,39.0481,36.7754,39.04372,-122.3422,-77.4728,-75.9633,-77.48749,45.68355945031,47.63318429635,45.669955025668,2.7283246764269,0.015329073683677,2.7328429846041,0,1
199.27.73.26,US,US,US,US,San Francisco,Kent,San Francisco,San Francisco,37.7697,47.3864,37.7621,37.7757,-122.3933,-122.1874,-122.3971,-122.3952,9.6189039760255,0.0084970583145016,0.0062936475910259,9.6265842633823,9.6129462356761,0.013732079230767,1,1
67.231.222.209,CA,CA,CA,CA,Toronto,,Toronto,Toronto,43.6655,43.6319,43.6827,43.67161,-79.4204,-79.3716,-79.373,-79.37995,0.059248628676114,0.050424200539022,0.040908857231663,0.050819287677018,0.040578400658476,0.013087803482623,1,1
167.55.227.129,CA,CA,CA,CA,Gatineau,,Ottawa,Ottawa,45.4833,43.6319,45.3548,45.41117,-75.65,-79.3716,-75.5773,-75.69812,4.1566799876825,0.14763989975614,0.086707965608702,4.1671449338846,4.0816978138147,0.13332310114906,1,1
184.105.65.10,US,US,US,US,Fremont,,Cleveland,Fremont,37.5497,37.751,41.4995,37.51798,-121.9621,-97.822,-81.6954,-121.92949,24.140939287857,40.459956116264,0.045492532354227,16.556523783995,24.108616144866,40.430613396763,0,1
64.125.28.111,US,US,US,US,Louisville,,Las Vegas,Chicago,39.9469,37.751,36.175,41.85003,-105.2142,-97.822,-115.1372,-87.65005,7.7114588535503,10.615703396855,17.666954152298,17.386774486373,10.966795965249,28.066873367431,1,1
154.54.3.93,US,US,US,US,Los Angeles,,Washington,Washington,34.05,37.751,38.9014,38.901566,-118.25,-97.822,-77.0504,-77.05078,20.760553581251,41.484251495236,41.483893516168,20.803432089922,20.803061851775,0.00041467577696955,0,1
38.104.154.13,US,CA,US,CA,Atlanta,Brossard,Washington,Montreal,33.76,45.4517,38.9014,45.50884,-84.39,-73.4867,-77.0504,-73.58781,15.986800798784,8.9612344082721,15.960029766316,7.4569690746308,0.116138760541,7.4597448255084,1,0
52.93.70.25,US,US,US,US,Seattle,,Ashburn,Seattle,47.6344,37.751,39.0437,47.6275,-122.3422,-97.822,-77.4875,-122.3462,26.437129261703,45.669948966251,0.0079755877526329,20.375548177656,26.438260871131,45.672580265735,0,1
138.197.244.40,US,CA,US,US,New York,Toronto,Santa Clara,New York City,40.7214,43.6655,37.3541,40.719936,-74.0052,-79.4204,-121.9552,-74.00501,6.1637744807869,48.068089303508,0.0014762777516504,43.000499776165,6.1646407949041,48.068176302154,0,0
208.185.171.102,US,US,US,US,Chicago,Carson,Los Angeles,Houston,41.9373,33.859,34.0522,29.76328,-87.6551,-118.2578,-118.2437,-95.36327,31.650974363833,31.588562043404,14.409116826138,0.19371383533449,23.257997038423,23.278937083795,0,1
64.86.123.157,US,US,US,US,Seattle,Miami,Bentonville,Seattle,47.614398,25.7806,36.3728,47.6157,-122.339554,-80.1826,-94.2088,-122.3445,47.475504269707,30.293775700664,0.0051145009531611,17.576375828936,47.480494980781,30.298851709264,0,1
184.105.65.226,US,US,US,US,Fremont,,Madison,Fremont,37.5155,37.751,43.0731,37.51798,-121.8962,-97.822,-89.4012,-121.92949,24.075351833151,32.966830948091,0.033382248276599,9.9616575453084,24.108616144866,32.999227393054,0,1
140.222.230.61,US,US,US,US,Purchase,,New York City,Tampa,41.0387,37.751,40.7143,27.94752,-73.7173,-97.822,-74.006,-82.45843,24.327875644618,0.43426149955989,15.741230811766,23.999645890929,18.224914355225,15.311245686531,1,1
140.222.229.77,US,US,US,US,Purchase,,Boston,Seattle,41.0387,37.751,42.3584,47.60621,-73.7173,-97.822,-71.0598,-122.33207,24.327875644618,2.9671390833596,49.056376239517,27.155910656798,26.417204536987,51.540131749434,0,1
140.222.239.33,US,US,US,US,Purchase,,Portland,Piscataway,41.0387,37.751,45.5234,40.539722,-73.7173,-97.822,-122.6762,-74.46639,24.327875644618,49.16387315194,0.90006381583975,26.041149348675,23.521511194338,48.466718752602,0,1
140.222.239.37,US,US,US,US,Purchase,,New York City,Piscataway,41.0387,37.751,40.7143,40.539722,-73.7173,-97.822,-74.006,-74.46639,24.327875644618,0.43426149955989,0.90006381583975,23.999645890929,23.521511194338,0.49237834049032,1,1
140.222.236.255,US,US,US,US,Purchase,,Boston,Dallas,41.0387,37.751,42.3584,32.78306,-73.7173,-97.822,-71.0598,-96.80667,24.327875644618,2.9671390833596,24.520901264156,27.155910656798,5.0706333778434,27.469773404826,0,1
140.222.237.215,US,US,US,US,Purchase,,Boston,Salt Lake City,41.0387,37.751,42.3584,40.76078,-73.7173,-97.822,-71.0598,-111.89105,24.327875644618,2.9671390833596,38.174761670361,27.155910656798,14.387388350597,40.862493392192,0,1
140.222.231.129,US,US,US,US,Purchase,,Boston,Salt Lake City,41.0387,37.751,42.3584,40.76078,-73.7173,-97.822,-71.0598,-111.89105,24.327875644618,2.9671390833596,38.174761670361,27.155910656798,14.387388350597,40.862493392192,0,1
216.66.64.177,US,US,US,US,New York,Omaha,Omaha,Fremont,40.72,41.2616,41.2563,37.51798,-74,-95.9355,-95.9404,-121.92949,21.94218518767,21.946953543715,48.036329415771,0.0072180329730409,26.262182065177,26.256576994165,1,1
140.222.239.39,US,US,US,US,Purchase,,New York City,Piscataway,41.0387,37.751,40.7143,40.539722,-73.7173,-97.822,-74.006,-74.46639,24.327875644618,0.43426149955989,0.90006381583975,23.999645890929,23.521511194338,0.49237834049032,1,1
140.222.238.79,US,US,US,US,Purchase,,Boston,New York City,41.0387,37.751,42.3584,40.71427,-73.7173,-97.822,-71.0598,-74.00597,24.327875644618,2.9671390833596,0.43426396788129,27.155910656798,23.999671957212,3.373882203901,0,1
64.125.238.198,US,US,US,US,Louisville,Sunnyvale,Louisville,Louisville,39.9469,37.3479,39.9778,39.96642,-105.2142,-122.0351,-105.1319,-105.1542,17.020501690902,0.087909612671202,0.063095407122866,17.106564361379,17.082781734846,0.025035862277943,1,1
140.222.228.131,US,US,US,US,Purchase,,Los Angeles,Miami,41.0387,37.751,34.0522,25.77427,-73.7173,-97.822,-118.2437,-80.19366,24.327875644618,45.071182358687,16.581497582381,20.753962328433,21.311978618807,38.940077928614,0,1
52.93.1.105,US,US,US,US,Ashburn,Ashburn,Virginia Beach,Ashburn,39.0481,39.0481,36.7754,39.04372,-77.4728,-77.4728,-75.9633,-77.48749,0,2.7283246764269,0.015329073683677,2.7283246764269,0.015329073683677,2.7328429846041,1,1
140.222.237.217,US,US,GB,US,Purchase,,London,Salt Lake City,41.0387,37.751,51.5085,40.76078,-73.7173,-97.822,-0.1257,-111.89105,24.327875644618,74.332632824352,38.174761670361,98.660203932183,14.387388350597,112.28092868257,0,0
64.125.20.65,US,US,US,US,Dallas,,New York City,Baltimore,32.78,37.751,40.7143,39.29038,-96.8,-97.822,-74.006,-76.61219,5.0749704432637,24.135441833329,21.211617579536,23.999645890929,21.265599709872,2.9698105128947,1,1
69.31.127.153,US,US,US,US,Mclean,Santa Monica,Los Angeles,Los Angeles,38.9499,34.0308,34.0522,34.05223,-77.2223,-118.473,-118.2437,-118.24368,41.542963246499,41.312742867667,41.312719452165,0.2302964393993,0.23031914227871,3.6055512760172E-5,0,1
38.88.196.165,US,US,US,US,Los Angeles,Valencia,Los Angeles,Los Angeles,34.0486,34.3975,34.0443,34.052986,-118.4424,-118.5568,-118.2509,-118.26369,0.36717648345176,0.1915482706787,0.1787638137208,0.46725266184367,0.45233103839556,0.01546061758145,1,1
199.168.63.217,US,US,US,US,Glendora,,Los Angeles,Phoenix,39.8415,37.751,34.0522,33.44838,-75.0695,-97.822,-118.2437,-112.07404,22.848335749021,43.560619143098,37.552735771792,20.753962328433,14.887349765019,6.1991372873973,0,1
38.104.120.218,US,US,US,US,Pittsburgh,Pittsburgh,Pittsburgh,Atlanta,40.4439,40.4182,40.4406,33.749,-79.9561,-80.051,-79.9959,-84.38798,0.09831836044198,0.039936574715415,8.0289006933951,0.05947915601284,7.9553519193308,8.0042412061606,1,1
100.120.100.34,,,,- ,,,,-,,,,0,,,,0,9999,9999,9999,9999,9999,9999,0,0
54.239.43.40,US,US,US,US,Seattle,,Ashburn,Seattle,47.6344,37.751,39.0437,47.6275,-122.3422,-97.822,-77.4875,-122.3462,26.437129261703,45.669948966251,0.0079755877526329,20.375548177656,26.438260871131,45.672580265735,0,1
206.223.116.237,US,US,US,US,Redwood City,,San Jose,San Jose,37.5331,37.751,37.4022,37.33939,-122.2471,-97.822,-121.847,-121.89496,24.42607194004,0.42096890621518,0.40190315213992,24.027531842451,24.076478686754,0.079026942873935,1,1
184.105.222.90,US,US,US,US,Fremont,,Mountain View,Fremont,37.5497,37.751,37.386,37.51798,-121.9621,-97.822,-122.0838,-121.92949,24.140939287857,0.20398181291477,0.045492532354227,24.264545415894,24.108616144866,0.20305244765823,1,1
184.105.222.77,US,US,US,US,Fremont,,Kansas City,Fremont,37.5497,37.751,39.1142,37.51798,-121.9621,-97.822,-94.6275,-121.92949,24.140939287857,27.379335591099,0.045492532354227,3.4732037789338,24.108616144866,27.348611962008,0,1
209.51.175.41,US,US,US,US,Fremont,,Montgomery,Ashburn,37.5497,37.751,32.3668,39.04372,-121.9621,-97.822,-86.3,-77.48749,24.140939287857,36.036756635691,44.499696969895,12.717943766191,20.375559426394,11.056292017964,0,1
64.125.27.30,US,US,US,US,Washington,,Austin,San Jose,38.9,37.751,30.2672,37.33939,-77.04,-97.822,-97.7431,-121.89496,20.813738852018,22.430862342986,44.882100442979,7.4842159008142,24.076478686754,25.166013050456,1,1
100.127.76.0,,,,- ,,,,-,,,,0,,,,0,9999,9999,9999,9999,9999,9999,0,0
64.125.30.111,US,US,US,US,Louisville,,Dallas,Louisville,39.9469,37.751,32.7831,39.96642,-105.2142,-97.822,-96.8067,-105.1542,7.7114588535503,11.045636545261,0.063095407122866,5.0705881808721,7.6595850159392,11.012758168252,1,1
199.212.168.18,CA,CA,CA,CA,Toronto,,Toronto,Toronto,43.6404,43.6319,43.6404,43.645664,-79.3995,-79.3716,-79.3995,-79.387695,0.029166076184501,0,0.012925467921905,0.029166076184501,0.021177741168492,0.012925467921905,1,1
72.51.48.89,US,US,US,US,New York,Dallas,Dallas,Dallas,40.6888,32.7787,32.7831,32.78306,-74.0203,-96.8217,-96.8067,-96.80667,24.134488268244,24.118874713593,24.11885948225,0.015632018423735,0.015649616608732,5.0000000004502E-5,1,1
216.218.213.77,US,US,US,US,San Jose,,Fremont,Kansas City,37.34,37.751,37.5176,39.09973,-121.89,-97.822,-121.9287,-94.57857,24.071508988844,0.18176757136519,27.368062743238,24.107829857745,3.5126785759303,27.395852721786,1,1
216.66.77.113,US,US,US,US,Fremont,Bloomingdale,Minneapolis,Chicago,37.5497,40.3742,44.98,41.85003,-121.9621,-80.8072,-93.2638,-87.65005,41.251710198003,29.644591091462,34.580480235407,13.280823664216,7.00019073393,6.4273556975945,0,1
54.239.46.6,US,US,US,US,Seattle,,Ashburn,Seattle,47.6344,37.751,39.0437,47.6275,-122.3422,-97.822,-77.4875,-122.3462,26.437129261703,45.669948966251,0.0079755877526329,20.375548177656,26.438260871131,45.672580265735,0,1
54.240.243.66,US,US,US,US,Seattle,,Seattle,Seattle,47.6103,37.751,47.6114,47.6275,-122.3341,-97.822,-122.3305,-122.3462,26.42061397659,0.0037643060449496,0.021029740844803,26.417684614856,26.438260871131,0.02248777445635,0,1
54.240.243.49,US,US,US,US,Seattle,,Seattle,Seattle,47.6103,37.751,47.6114,47.6275,-122.3341,-97.822,-122.3305,-122.3462,26.42061397659,0.0037643060449496,0.021029740844803,26.417684614856,26.438260871131,0.02248777445635,0,1
100.120.100.30,,,,- ,,,,-,,,,0,,,,0,9999,9999,9999,9999,9999,9999,0,0
54.240.242.166,US,US,US,US,Seattle,,Seattle,Seattle,47.6103,37.751,47.6114,47.6275,-122.3341,-97.822,-122.3305,-122.3462,26.42061397659,0.0037643060449496,0.021029740844803,26.417684614856,26.438260871131,0.02248777445635,0,1
54.240.242.149,US,US,US,US,Seattle,,Seattle,Seattle,47.6103,37.751,47.6114,47.6275,-122.3341,-97.822,-122.3305,-122.3462,26.42061397659,0.0037643060449496,0.021029740844803,26.417684614856,26.438260871131,0.02248777445635,0,1
52.95.216.209,US,US,US,US,Seattle,Ashburn,Virginia Beach,Ashburn,47.6344,39.0481,36.7754,39.04372,-122.3422,-77.4728,-75.9633,-77.48749,45.68355945031,47.63318429635,45.669955025668,2.7283246764269,0.015329073683677,2.7328429846041,0,1
54.240.243.86,US,US,US,US,Seattle,,Seattle,Seattle,47.6103,37.751,47.6114,47.6275,-122.3341,-97.822,-122.3305,-122.3462,26.42061397659,0.0037643060449496,0.021029740844803,26.417684614856,26.438260871131,0.02248777445635,0,1
54.240.242.86,US,US,US,US,Seattle,,Seattle,Seattle,47.6103,37.751,47.6114,47.6275,-122.3341,-97.822,-122.3305,-122.3462,26.42061397659,0.0037643060449496,0.021029740844803,26.417684614856,26.438260871131,0.02248777445635,0,1
54.240.242.73,US,US,US,US,Seattle,,Seattle,Seattle,47.6103,37.751,47.6114,47.6275,-122.3341,-97.822,-122.3305,-122.3462,26.42061397659,0.0037643060449496,0.021029740844803,26.417684614856,26.438260871131,0.02248777445635,0,1
52.95.217.151,US,US,US,US,Seattle,Ashburn,Virginia Beach,Ashburn,47.6344,39.0481,36.7754,39.04372,-122.3422,-77.4728,-75.9633,-77.48749,45.68355945031,47.63318429635,45.669955025668,2.7283246764269,0.015329073683677,2.7328429846041,0,1
54.240.243.146,US,US,US,US,Seattle,,Seattle,Seattle,47.6103,37.751,47.6114,47.6275,-122.3341,-97.822,-122.3305,-122.3462,26.42061397659,0.0037643060449496,0.021029740844803,26.417684614856,26.438260871131,0.02248777445635,0,1
54.240.242.26,US,US,US,US,Seattle,,Seattle,Seattle,47.6103,37.751,47.6114,47.6275,-122.3341,-97.822,-122.3305,-122.3462,26.42061397659,0.0037643060449496,0.021029740844803,26.417684614856,26.438260871131,0.02248777445635,0,1
54.240.243.106,US,US,US,US,Seattle,,Seattle,Seattle,47.6103,37.751,47.6114,47.6275,-122.3341,-97.822,-122.3305,-122.3462,26.42061397659,0.0037643060449496,0.021029740844803,26.417684614856,26.438260871131,0.02248777445635,0,1
54.240.242.69,US,US,US,US,Seattle,,Seattle,Seattle,47.6103,37.751,47.6114,47.6275,-122.3341,-97.822,-122.3305,-122.3462,26.42061397659,0.0037643060449496,0.021029740844803,26.417684614856,26.438260871131,0.02248777445635,0,1
54.240.243.126,US,US,US,US,Seattle,,Seattle,Seattle,47.6103,37.751,47.6114,47.6275,-122.3341,-97.822,-122.3305,-122.3462,26.42061397659,0.0037643060449496,0.021029740844803,26.417684614856,26.438260871131,0.02248777445635,0,1
54.240.243.166,US,US,US,US,Seattle,,Seattle,Seattle,47.6103,37.751,47.6114,47.6275,-122.3341,-97.822,-122.3305,-122.3462,26.42061397659,0.0037643060449496,0.021029740844803,26.417684614856,26.438260871131,0.02248777445635,0,1
54.240.243.149,US,US,US,US,Seattle,,Seattle,Seattle,47.6103,37.751,47.6114,47.6275,-122.3341,-97.822,-122.3305,-122.3462,26.42061397659,0.0037643060449496,0.021029740844803,26.417684614856,26.438260871131,0.02248777445635,0,1
54.240.242.126,US,US,US,US,Seattle,,Seattle,Seattle,47.6103,37.751,47.6114,47.6275,-122.3341,-97.822,-122.3305,-122.3462,26.42061397659,0.0037643060449496,0.021029740844803,26.417684614856,26.438260871131,0.02248777445635,0,1
54.240.242.146,US,US,US,US,Seattle,,Seattle,Seattle,47.6103,37.751,47.6114,47.6275,-122.3341,-97.822,-122.3305,-122.3462,26.42061397659,0.0037643060449496,0.021029740844803,26.417684614856,26.438260871131,0.02248777445635,0,1
54.240.242.133,US,US,US,US,Seattle,,Seattle,Seattle,47.6103,37.751,47.6114,47.6275,-122.3341,-97.822,-122.3305,-122.3462,26.42061397659,0.0037643060449496,0.021029740844803,26.417684614856,26.438260871131,0.02248777445635,0,1
54.240.242.106,US,US,US,US,Seattle,,Seattle,Seattle,47.6103,37.751,47.6114,47.6275,-122.3341,-97.822,-122.3305,-122.3462,26.42061397659,0.0037643060449496,0.021029740844803,26.417684614856,26.438260871131,0.02248777445635,0,1
54.240.242.93,US,US,US,US,Seattle,,Seattle,Seattle,47.6103,37.751,47.6114,47.6275,-122.3341,-97.822,-122.3305,-122.3462,26.42061397659,0.0037643060449496,0.021029740844803,26.417684614856,26.438260871131,0.02248777445635,0,1
